cumulation_rewards_array_i_
-7.012933317487416
-7.012973092444614
-7.013014456974916
-7.013037342735662
-7.014287983104143
-7.013568014987186
-7.013149070877024
-7.013219313559658
-7.013284901160677
-7.013323725448686
-7.013478727150638
-7.013381908082139
-7.013404056642626
-7.013438662380329
-7.013511640408069
-7.013540157715769
-7.013607666439448
-7.013680642519807
-7.014044678295287
-7.013851946699441
-7.013928080738044
-7.01399132865821
-7.014418656509937
-7.014138052472527
-7.014187516992356
-7.014287992973795
-7.014387275761077
-7.014438201978895
-7.01446144326447
-7.0145316849898185
-7.01457872820433
-7.015358650026853
-7.014733679562021
-7.014803392084524
-7.014838778119843
-7.01488602634115
-7.014956649213723
-7.015436424146555
-7.0155396121086575
-7.016086493010443
-7.015278138678476
-7.017250300448833
-7.015469364328812
-7.015578700789353
-7.015642822426114
-7.015747370013953
-7.015856241193974
-7.015976348942786
-7.016049625036674
-7.0161025593457005
-7.016146719799957
-7.016252165527467
-7.016367989235734
-7.016411799720464
-7.016493294742124
-7.016514425961284
-7.0165304377949145
-7.0165326715784495
-7.016633395240714
-7.016654881320989
-7.018094982100706
-7.016789885149743
-7.016806121629996
-7.016873185438571
-7.016943333255699
-7.018482041027796
-7.017040628043766
-7.017107835452154
-7.017158942519625
-7.01723565375733
-7.017295198945528
-7.017310115992035
-7.017342032111478
-7.017427528837442
-7.0174897989591525
-7.017481588026845
-7.01823318107656
-7.017672014632884
-7.017772863894324
-7.0178071408222795
-7.017847794683696
-7.017926079523836
-7.018020176332767
-7.018083667414434
-7.018141157254825
-7.018238617266357
-7.018305665765535
-7.0183430548672545
-7.019080766424908
-7.018456545769568
-7.018528433329757
-7.0185652865416905
-7.018587723941532
-7.018622383707436
-7.018655437204062
-7.018707518663254
-7.01879164462438
-7.018835367324274
-7.018922036347899
-7.020763230904232
-7.019500610788224
-7.019018079861112
-7.019119514092564
-7.0191695064310995
-7.019244055909624
-7.019854195435818
-7.019445167736617
-7.019486798035712
-7.019579509995071
-7.019694216321732
-7.021560115425486
-7.019787723697504
-7.0199233348201595
-7.020015242762697
-7.020109758447678
-7.0202489612702985
-7.020266819871427
-7.0203867144157766
-7.0221095433736815
-7.020493194493559
-7.0205791528216785
-7.020654482734451
-7.021550943123307
-7.021061266930816
-7.020897948797963
-7.021027406066479
-7.021100283014756
-7.02207937367387
-7.021218685565956
-7.021339842783065
-7.021431267207459
-7.021537846918005
-7.022554375696476
-7.021664877316134
-7.021696610269568
-7.021801354267851
-7.021862201059218
-7.021865433833161
-7.021909857558285
-7.022011180796246
-7.0220697859200865
-7.022163752397652
-7.022213219863378
-7.022302269157446
-7.022394759572251
-7.022424617084611
-7.022522263047951
-7.022563675692524
-7.02271092996917
-7.0228111404493365
-7.022951365702428
-7.023006596861162
-7.023062742875942
-7.023124047053246
-7.023179012256135
-7.023293716741387
-7.023393071840836
-7.023510056357246
-7.023610134611336
-7.023649679449898
-7.023752404064554
-7.023847860209045
-7.023955386789368
-7.024090218859561
-7.024233475432501
-7.0243083399878135
-7.024381807465766
-7.024455556266931
-7.024524435209697
-7.024697235343536
-7.024768777305841
-7.0248430128443395
-7.024918286761485
-7.024923106833583
-7.025046602435536
-7.0254968301254355
-7.025170577506475
-7.025246004452547
-7.026381273820273
-7.025459555356999
-7.0273424301567555
-7.025688619764994
-7.025838725982584
-7.025980494265345
-7.026092254445891
-7.026822765123962
-7.026248982063252
-7.026247274389557
-7.026286015751442
-7.026378866087425
-7.0264224169012595
-7.026464096360257
-7.026519699218699
-7.026661087381249
-7.026675388562905
-7.026722561845199
-7.028897914228374
-7.02690901096439
-7.027097280269498
-7.029999751957019
-7.027207322911936
-7.027258832397575
-7.029648491721184
-7.027435299883898
-7.02746174951638
-7.02754121023322
-7.027681211431022
-7.027737226619918
-7.027877049704273
-7.027967772761636
-7.028117771689962
-7.028243623261471
-7.029919448801077
-7.028419241978218
-7.028529273056446
-7.029088333904989
-7.028761831641492
-7.028796614041942
-7.028923182194138
-7.029047970544825
-7.029219882734919
-7.029254399903506
-7.0293491019658125
-7.029404068098395
-7.0295334558708635
-7.029635895069669
-7.029769402179335
-7.029760453709792
-7.030191605116499
-7.029987459877848
-7.030028719821063
-7.0313434030378055
-7.030140252321195
-7.0302112856898304
-7.0303679971793205
-7.030395626885698
-7.030464079712267
-8.016174832949389
-8.016234054270178
-8.01624721418109
-8.016287219091947
-8.01700971115493
-8.016386889340936
-8.017259280642701
-8.016501922070091
-8.01654707155152
-8.01661055295649
-8.016635384827302
-8.016668196740474
-8.016703374896913
-8.016750445839119
-8.016774965687283
-8.016837022238231
-8.0168919150756
-8.01690027859078
-8.016951402984818
-8.016970803473876
-8.017004394315881
-8.017069855452625
-8.017131468675352
-8.017173003878028
-8.017196563329762
-8.017248448564267
-8.017609432409584
-8.017420525559828
-8.017457737632297
-8.017523848142723
-8.017562949206713
-8.01760980721625
-8.018148598525464
-8.01766032859962
-8.017699670530874
-8.017748975922578
-8.01778876099956
-8.017807905632095
-8.017890039929073
-8.017971619515293
-8.018547561479965
-8.01805024349922
-8.018154637267054
-8.018230643414592
-8.018294971287968
-8.020464279314819
-8.018433481113549
-8.018513114113082
-8.018568079184735
-8.018579493554086
-8.018614094475808
-8.018707038693552
-8.018809698789042
-8.018854526122144
-8.01892289725792
-8.019597221880584
-8.019010678498237
-8.01911510045868
-8.019128784688498
-8.019172410410532
-8.019233655122472
-8.019295326708127
-8.019310455812155
-8.019369657573819
-8.019470472738838
-8.019472049703378
-8.019499273640601
-8.019554939871895
-8.019635078543752
-8.019691697216937
-8.019728214338565
-8.019749211794005
-8.019854817023633
-8.019864722010473
-8.019948186066841
-8.020911377043504
-8.02031003064562
-8.020107719877187
-8.020154207621909
-8.020200350775735
-8.02025706691531
-8.020315379107677
-8.020375394589914
-8.020451268119452
-8.020542983691435
-8.02053481364723
-8.020583173603328
-8.020612639978117
-8.020677119899972
-8.021174248326144
-8.020808430660448
-8.020907102724438
-8.020951959267212
-8.022642222867262
-8.021088478582676
-8.021550502574106
-8.022035274354355
-8.021218089652669
-8.021251360710636
-8.021349569140913
-8.021399617215929
-8.021443594069098
-8.021513179749178
-8.021555786222983
-8.021637998018177
-8.021636515129028
-8.02163982804695
-8.021682751891719
-8.021669482995517
-8.021733648454116
-8.021732769316555
-8.021771111039678
-8.02181095317615
-8.021806764237105
-8.021860736368104
-8.021913402533592
-8.02198189600008
-8.02203458442321
-8.0220299879143
-8.022079100408865
-8.02207815510967
-8.022173731933497
-8.022190744653093
-8.022235775487678
-8.022258349785401
-8.022319185630614
-8.022364241021869
-8.022399071136332
-8.022439429765962
-8.022473995014039
-8.022518705254697
-8.02257684633313
-8.022592919047657
-8.022592504978867
-8.022643872488983
-8.022728896664027
-8.022744024208276
-8.0227655142305
-8.022859607855276
-8.02292801324229
-8.022949788710688
-8.022981057957207
-8.022977790016766
-8.023028960869878
-8.023094668343491
-8.023167324589526
-8.023264609844457
-8.023361859708501
-8.023401671716186
-8.025044153715521
-8.023473088858001
-8.023480851283605
-8.023540878469177
-8.02364108033342
-8.023696405070208
-8.023755165534423
-8.023785834349264
-8.02385095395687
-8.023906959681916
-8.023971865816879
-8.024023284894701
-8.024081229346361
-8.024159475997253
-8.024241150472541
-8.02423147737973
-8.02428190316012
-8.024330832906584
-8.024358230554572
-8.024404128127028
-8.024473750540023
-8.02453674033425
-8.0255514816889
-8.024612628509216
-8.024633870569117
-8.024659958242761
-8.024669917510659
-8.025518430297945
-8.024993325468621
-8.024841227142053
-8.025574393516925
-8.024930111006364
-8.024977051327424
-8.025019975584868
-8.025030710717335
-8.026227472770476
-8.025118288488283
-8.025131594105481
-8.025200331947879
-8.025793441238333
-8.02520351720943
-8.025252523495078
-8.025327856507655
-8.025381453878795
-8.025484282522974
-8.025526447621033
-8.025538042258498
-8.025561673794908
-8.025595802198556
-8.025648979331812
-8.025710183702488
-8.025772264714721
-8.0276502428183
-8.025937702805903
-8.025986702066595
-8.02605329233432
-8.026055642253077
-8.026098151168593
-8.02615692231688
-8.0262014967626
-8.026276797594948
-8.02631669473505
-8.026359667003883
-8.026372756574517
-8.026407189474815
-8.026480098092275
-8.026492642143984
-8.026580503980593
-8.026607018563848
-8.026690849378241
-8.026714461769465
-8.026813082326704
-8.026896766640816
-8.026973055492045
-8.027476723847235
-8.027030992964622
-8.027144041428294
-8.027177132752431
-8.027223216359111
-8.027320327217689
-8.027315746366453
-8.027331546593565
-8.027359920457315
-8.02744042218458
-8.027484963706598
-8.027550744736256
-8.02762170052485
-8.027663470127315
-8.02768529199611
-8.027723992158872
-8.02779815745722
-8.027821595615332
-8.027890156142272
-8.027990459292695
-8.028041380233876
-8.028143665557945
-8.028228169460384
-8.028244270825232
-8.028959669700699
-8.028371673313504
-8.028370756389378
-8.02840429676549
-8.029306558359885
-8.029102624383851
-8.028561648805834
-8.02859556524306
-8.028605096780566
-8.028640076835444
-8.02867387487878
-8.028716007497305
-8.029234065835846
-8.028825192493905
-8.028848833932976
-8.028889015223957
-8.028947042854664
-8.028972936111822
-8.031154334699893
-8.029072994868137
-8.029129048492141
-8.02914870275563
-8.02923676364259
-8.029281359936155
-8.029374630737248
-8.029437776020448
-8.029459337532039
-8.029504727059358
-8.029590317884349
-8.029855017344754
-8.029719010362568
-8.029796155162579
-8.029822177287908
-8.029904750121563
-8.029922142256464
-8.032076432573618
-8.03005061003801
-8.030071637191389
-8.030134954951833
-8.030240943124243
-8.030238705893035
-8.030264635102364
-8.030329736564086
-8.030353322838403
-8.030430296718588
-8.032418515680918
-8.030549669699843
-8.030581227171991
-8.03069421019108
-8.030705215821431
-8.030820228723853
-8.030838631580075
-8.030889230005563
-8.03089699800098
-8.030910984747186
-8.030990310772477
-8.031017684586477
-8.031027722780445
-8.0311126249403
-8.031150728207383
-8.031225366709311
-8.031312834554154
-8.031359735286259
-8.031421451759497
-8.031483876043293
-8.03156048789922
-8.031561080553384
-8.031589319868425
-8.031635593281596
-8.03207505140738
-8.03172963782287
-8.032622383676413
-8.03177280136439
-8.03181910897979
-8.031858363087576
-8.03189507065199
-8.03190905064824
-8.031940140239243
-8.032025808092508
-8.03210835481472
-8.032113025374722
-8.032167524329388
-8.032210155447197
-8.032231598881445
-8.032285883485565
-8.032354787548705
-8.032378865717956
-8.032385087842894
-8.032431458827515
-8.032445744801544
-8.03255214959273
-8.032589377683186
-8.03267180515577
-8.032739128253011
-8.032858278553295
-8.033564504650279
-8.032932839052018
-8.032972218787718
-8.033071146518632
-8.03312391683866
-8.033177429294257
-8.033203452703454
-8.03322059622035
-8.033252156248555
-8.033343676278417
-8.033401660804579
-8.033457082077822
-8.03348582761336
-8.03487970825974
-8.0336193217686
-8.034107775180114
