cumulation_rewards_array_d_
686.9289495145158
298.00144886681505
688.4597798866063
683.1364062295046
686.9423712502734
686.9051690653484
684.9637517593333
683.2770408260102
686.6111327396831
684.923670555254
688.4463723405017
686.4589964340882
295.4392851469644
299.2084521390236
688.4840565890732
685.0208408073038
679.9881727248322
684.7971708618519
681.5476299145595
683.2101606547291
681.6780240443633
683.2470700209353
684.7575422167528
688.4522712500518
683.2792953246919
295.4210558017393
686.5310633635657
684.7813770171756
684.7312347398306
684.8324337210278
300.5388600406661
684.9595452610481
683.2526428307051
683.1344322988982
688.4958840700884
686.5684679094131
295.4337393597182
684.8225927238586
686.8048407329982
686.315777178963
688.4477630758014
686.7422479758395
686.7368807283079
685.0844372063868
683.3079736814017
686.5837053465164
686.9739066994601
683.4495547098587
688.3899290307428
686.887708640628
686.5644300078299
688.2772432992718
686.4395443157212
685.1546272455606
681.6337380612202
683.4975880258429
681.7450330856225
681.5806673441726
686.8126119629051
684.8028320243249
684.9895146799176
685.0296537029847
688.4224064363085
686.5721963124472
683.2292124023306
684.849768106793
683.3675927084545
686.5659997739231
686.565421376014
686.9295733240426
688.5112857044883
686.5415462533402
686.3473935684001
688.4401100275481
688.1720427375
686.9533934246218
686.9716967497228
686.6608553154847
688.456232919847
688.4398949050632
686.8653745206334
686.7444419726676
684.9416985308438
686.6310878810399
299.2434198291318
686.9695271244422
685.3184021331127
297.93928523122804
683.3714199353603
684.9523621077976
684.6924925981997
684.9932027295977
681.6350194025234
681.7539548462756
685.0014307878904
686.7286865834103
684.8174727012523
684.7010679344372
685.2979403131445
685.0888002263888
296.71385382624635
681.6421237368709
686.8300649132784
686.3832473338191
688.4699396788792
683.4229713338932
684.7771864300634
686.6245609980784
297.93956757412565
681.6185578849386
688.4692254268157
296.70798960374617
684.829711349379
684.804182565473
685.1057321146211
683.2564111049784
681.682063219608
681.7870188828929
683.2944807326434
296.72460233609615
681.838073349325
686.684109345016
684.9274563149371
683.2559616484434
683.5528097972756
688.5174553173291
296.67672347979806
683.2321516233166
681.6068107418179
685.143173992463
686.5382792360891
688.4821324782653
686.5812383245301
686.6025708206364
686.7202475710867
683.1586345642594
683.2689803949387
685.0365721801373
300.54014371678466
683.3986402593152
685.3658435954602
683.1894481669389
686.4140650916851
681.6600492578254
683.3820494558646
688.4612609376105
688.4582098256905
681.5997328641607
681.7721413597872
684.9800239436762
683.2297651249138
298.04245321111796
686.8884818697754
688.2518037399294
683.4540558727285
688.4873204548893
685.0260562473637
686.881147628537
683.203424521147
686.6583142691848
688.5107937058934
684.715194388185
681.6041158949804
686.8966015929502
685.018253448816
684.8966507652867
680.0777559533599
681.634954616991
688.4885899324922
681.6638689865407
686.9189764881604
684.857498193153
684.663852771196
683.3678032561985
684.9991357698884
686.9433472116492
683.3241560675131
686.6833995037802
681.5708212222454
301.8207854529618
681.840079454273
685.1616235186881
683.3217529514798
681.6242200432084
681.5428149494917
299.23894602134664
295.40942096212143
688.4870208404129
688.4994983940189
686.8809582021554
684.7757664804077
686.9822138775827
688.3244820754495
686.8472091836949
684.9343010691052
684.98605150106
688.3452714653785
684.6954288147135
688.5051349459276
688.276510493397
683.1139266234436
684.7859503492423
683.2997846415883
686.4317684135113
686.6275889029481
688.4921319614267
686.7048598423697
688.4332727439388
688.4243597868273
681.6798792494586
688.4877146544557
684.6999730149656
300.51311237963694
686.9719452107264
683.2832978747522
681.7181852459786
683.3612206748492
685.0698738352537
686.6078620180796
684.8453830239621
688.476006269032
297.97122482182334
686.8324599889406
686.9415625618288
680.0219225415248
684.9195864416403
297.9859113128568
684.8428445019101
686.643505122967
684.7712701774927
686.8495069000955
686.9140101163562
688.2855634851179
683.3177579133301
688.5018936794735
688.1679645334665
686.5982757555798
688.4925004421062
683.1095569797357
688.4524275824108
683.2798396703162
681.623545418319
688.4104150862111
684.8870338213765
681.6696358549373
688.463223332626
688.4072067773685
684.802249714969
686.9135821607957
686.8833954776779
683.0642667738749
686.9349063780336
686.5192711464201
683.2628521161142
686.6702090707834
684.6219465260435
683.2151039908722
688.4502421349413
681.7034914817513
683.2415012147262
686.5665837332302
296.69021319757604
681.665619958538
686.5562589395745
688.3386686800956
684.9615433791587
684.8210040879565
686.9472560233539
686.4722680414953
684.9803080123032
686.917413770165
683.3755726256834
686.9431941891849
683.1042811790037
686.988919664846
686.8365453497216
681.620336657992
686.7882783710348
686.9688025978595
681.5507050258693
688.3596987473156
681.6379090991045
686.740301982857
686.962067856592
688.497235224255
683.1063822061717
684.8325857959801
683.2378119410425
684.8196547947316
679.9872393517612
683.2092973509551
683.303686173458
683.3636052022575
683.1063012290662
683.1821699488659
688.4736219645214
684.9331902105957
686.7873543231111
686.699953574166
688.1318244216899
686.6871587692424
688.4470620214695
686.9235578202523
688.4103962747982
681.6072936612215
683.4733536347402
684.8516955542151
684.863488442655
685.0428990550115
683.2697391567539
686.4152550044219
685.0474649987744
681.6093462611026
684.9152703139926
683.2145256309859
688.4567188849265
683.1569295344626
684.8957112340256
684.8078161787138
688.283301700385
296.7299748071128
685.0274432829501
688.4634732873983
688.486760605244
686.9286144604009
686.6054809980611
681.7470328579324
679.9471554501963
688.5115830607406
684.9225476121303
685.0212352351055
681.6013363822067
681.7721046045197
684.8519068066
686.4371365338849
684.8804209159143
300.5732405149838
688.4162857603371
681.6316829025586
684.713861138638
684.9050155034631
683.1264278358918
681.5498225125984
685.1024381642743
681.7041525595647
681.5904625600127
683.2594846160144
301.8138974569204
683.1668359159477
686.9177691256835
688.3525645948234
683.4355276275519
683.2623252910134
685.2642856408646
296.75609855644313
685.0314631943494
688.3277413028742
686.587503093555
684.9371594091841
683.3414641230856
686.5048698602097
686.9069946557466
686.5313253329828
683.2885845651518
688.4502833396759
683.2294781940441
301.79209706442725
686.8431565708628
684.8206499450998
684.7207387378403
684.7760218438973
683.4980953999338
688.4784621229813
684.9451157022442
686.9340679371222
680.1578759695094
688.415325482415
685.2901575778454
688.47686348483
688.4988811189883
684.9103089627123
686.6227363756651
680.039468423485
688.5243272296126
686.6511666449882
683.2539825054491
684.77201612556
683.2887932355505
684.7458763639971
683.1963875893019
686.9246072349891
686.8387563060684
686.7533522912872
688.466626091655
686.844378150283
686.6226538407643
683.1176637720786
300.4984228630098
681.6275580048582
688.1642041020344
683.3141423781335
300.48849619798904
688.4091292654662
683.3751762751783
685.2694655827452
688.5384251609323
301.79192463215475
683.1714384439841
686.9506430591128
688.5086093049252
686.7656308468303
686.4777424350165
688.430544044214
296.68181851476095
299.2347581048378
680.0729844217777
688.519770820866
688.4980192837488
683.2857987712722
681.6607528802451
683.351300929133
688.3847189947995
683.2643077091531
685.2809857681025
683.1801464897958
300.48894070037403
684.9372325873867
297.9849292761034
681.5753013896505
683.2938495872647
686.9477819992064
686.8813810430245
686.9354095485652
684.7491712774213
688.4339214779343
686.81203660078
688.4643547770718
684.6958406676592
686.8611690014782
688.2561902385011
296.6313165549109
686.8475214105879
681.5447990565369
684.6927915176273
688.5124951129025
683.1814571631869
683.2471956203877
688.4851618759354
686.6779614787474
688.4151533551086
681.5543750909712
684.8591271305088
685.3627843890453
298.00637170011373
688.4448726701903
683.4693520946546
300.50760823721794
686.9606247356095
299.22667207419715
685.0489479556535
686.5775101994286
684.9251116554284
686.555512315832
686.9372384286756
684.9304044977636
299.2453727247126
686.6187599908994
681.5324933009689
681.5682283959545
683.1875149161182
686.8424297167878
688.3709804195355
681.6722284289908
686.8517929521159
685.2932651770909
684.8250536292971
683.2081363441544
683.2141592491944
686.8024935796797
684.9914119494056
688.466059653899
688.5136284186193
686.92857583138
686.9848375138824
681.5644191391995
686.7485723981488
681.5356358246032
686.8867988610053
683.3234178054779
681.616088197312
681.590992777021
681.814129484384
684.9486860400277
684.9671101106819
686.907939704591
685.2818530236295
681.5540758291584
688.461263535051
686.8016451283255
299.2689694937927
686.992416304125
688.4930844904427
684.8703149994882
681.7463504204719
686.9423208209145
684.9009681381991
683.3061138148269
688.4638356380248
686.5734410082932
683.3354400513713
686.8579905300978
686.9782149914229
688.3081252433469
683.226997105453
295.39964261631343
686.8911435696914
683.1277205450209
685.1127436319915
683.3108911938431
683.3287282133992
688.3517320863394
685.016547066342
684.7606225624687
684.9369731246961
683.256782418299
681.6357739951554
686.9237060821878
683.2597394072735
686.7873991319469
686.5695264947083
296.6951655888019
686.9254156035933
684.7007755567316
686.9740179544996
688.2885745848419
296.6867688588937
685.0332035120349
686.6271327059379
686.9213473839395
681.5610994608722
686.8804699665216
688.4236102603934
688.3320167228255
686.5993825135475
681.5485817527876
683.2847177607465
684.803209579345
686.4968681073656
683.2683474205563
684.7586511940319
686.4966667611532
683.1338981043598
684.8811671441772
684.8232956799134
686.8627193890061
683.1303492512413
683.3879606013215
681.6762223711742
684.982335277718
681.7765045523737
683.3628145318804
684.7981919925312
684.8851989915123
684.7183391091472
688.4868467845826
688.4813156655443
683.4336873045149
683.3131317174428
688.4921059936951
301.81691754987077
686.8577726067546
683.3175069697456
300.50702466255115
686.4662554562776
681.5110836654211
688.3172319629009
683.2729121900376
686.8077834778702
684.7807443985619
684.8341046269538
684.8031557094467
684.8093358381661
686.6164541139464
685.0270120962524
686.6263465570099
681.6126218661396
681.6509649100268
681.8007233638616
683.2520559387822
686.8679393946499
686.8315063701241
685.3317520356927
688.2843206706599
688.3914757306486
683.0942866874483
686.9561132328861
681.6839983553369
685.0627433279479
683.354508303875
686.5033603843605
686.8527203272901
686.9660967184623
684.8399432563176
686.5026217808826
683.2564357342715
684.9107146298082
685.0183622284593
685.3458699035413
686.5851655008543
686.6389028608503
686.7750382655254
686.4546622222522
297.95398799562327
683.2656668960163
299.21788780293105
686.660466798901
688.1879069610272
686.9712642239057
679.9071965148203
684.6523757524529
683.2495610060879
684.7806206892311
683.2975208648094
683.1982187982957
684.8610075821598
688.5284209689582
684.6747821925651
303.02023582809784
688.5161966908445
688.1532422596952
686.6329095449092
686.8955939751402
299.1977290325665
683.1067990088987
684.80557312121
683.3262850493202
688.5234325455154
679.9737902612077
690.0050872782795
686.8937456497603
681.5868982727158
684.8726425670143
683.1976840525381
686.3998288776477
685.3872320085891
688.4538550965607
684.9155319864602
686.6379046420792
683.4865528680825
297.9607931932271
680.0407160565103
686.900535212729
688.5118656613088
688.1806193899369
679.984130063618
688.4513341546913
681.7189757739444
296.6777024505261
681.6513961093642
688.5008115413704
683.3174006459437
681.6094875126569
683.0991830968338
686.9316929216293
686.6089139761361
686.58572751658
683.1780985492591
683.1415222194745
683.250795819618
688.5019087821308
685.3586502415967
686.9016908722085
683.335629274988
686.8219793201405
684.8785555050384
686.4614092908647
684.7537888029108
683.3514228021131
688.4397700245598
681.6742400058355
684.9225953409505
688.4885133739897
688.4896385542371
683.3641274172521
684.9569728720643
684.8221865318491
686.4358599546331
681.5212341996594
681.677141418467
688.4778500543636
686.6580747026214
688.5014410488793
684.8467247988486
684.7433722233999
686.7766521107264
688.2711073819393
686.756264280375
688.4792159627308
686.9072273116498
300.4986487363292
686.9545840398412
690.0216982313823
297.952190585005
685.0961649378283
688.260544325007
686.9065677121708
686.5021636993132
688.5116785144261
684.7650181272638
686.8913376363938
686.4831475706332
684.753675384138
684.9548803567269
686.9149220359027
685.0937713183282
686.9482655001232
300.5296302563443
681.5335771085903
686.4818917473486
681.6054709863221
686.5927201932664
685.3585827514565
684.7647030676399
688.5030664167348
684.7957301907304
684.9051306255946
683.2825157345711
684.770206875881
685.1416801584736
686.4701438944548
684.7505665120411
684.8948298725135
686.9326512778246
688.4314150095419
681.5518499281703
299.2178814179236
686.8454302244368
686.9480530446881
688.4922861593222
681.5584849438128
681.5424955951169
688.4491390705069
686.885508123543
685.241087027797
686.858126692952
681.735898867015
686.4963130204114
686.567996723006
683.4012449700981
684.9241396333964
684.9792434545607
684.8106692291411
684.9674682299872
686.6271322619399
685.142555577524
686.8303913565261
684.8708872547703
686.8659644690695
686.9109974383416
683.327926164143
683.1436344414581
688.464090340117
684.9724832056587
688.4073402798869
297.9571434248304
681.5945625273899
688.3200544701753
681.5425985818673
688.2218076664134
683.1709332621001
683.5596062378439
683.1226844579016
686.8524369027105
684.7237353153132
688.2832295287277
686.7220831238341
688.4291409619905
688.514655907936
681.814441591658
688.4749554537545
683.2379263695318
688.5035942013859
686.7742049241135
683.2821839706861
688.4911541310888
681.6255499667859
297.97059963046775
686.912109274263
683.1724065157524
685.3042020088807
684.9080032104695
683.1174688637954
685.0763090197646
683.2263625563992
685.2644167813812
688.4837959310828
688.5135883802856
684.7858039974552
688.5155961593799
686.9978798033131
681.5172215625489
681.6868468849348
681.6664017591885
299.22197028551915
681.5745157145849
295.4025875729327
681.5550035163864
685.1607571006574
683.4744292527395
686.9922039766606
681.7628268464472
684.9349331528382
685.1403904889448
688.4951447540391
681.740299328625
683.3926558880992
688.4190580087575
686.9139747370596
686.6287347484964
686.6127925670502
684.6703976238297
685.2515485102598
686.6834721639576
684.9182968520544
681.6050152455468
684.9359479890604
688.5147575408378
686.9790521695452
683.4299359169385
688.5192211380805
686.5588028692508
686.8862909770917
686.8496545105472
683.190706319347
688.2812146037639
686.6671207419334
688.4933564564627
685.1829038461714
683.4421110412379
686.9426706777521
688.3531332643967
681.8672937187466
681.5415914648071
681.7945348500567
683.2413889592455
686.8649960170968
